index,som_key,lon,lat
449,1299,5.191041615,52.42981523
450,1358,5.19841331,52.42981523
451,1542,5.205785005,52.42981523
452,1483,5.2131567,52.42981523
453,1666,5.220528395,52.42981523
454,1728,5.22790009,52.42981523
455,1790,5.235271786,52.42981523
456,1852,5.242643481,52.42981523
457,1913,5.250015176000001,52.42981523
458,768,5.080466188,52.43429669
459,465,5.087837883,52.43429669
460,277,5.095209578,52.43429669
461,398,5.102581273,52.43429669
462,399,5.109952968,52.43429669
463,457,5.117324663,52.43429669
464,568,5.1246963580000005,52.43429669
465,509,5.132068053999999,52.43429669
466,509,5.139439749,52.43429669
467,570,5.146811444,52.43429669
468,692,5.154183139,52.43429669
469,692,5.1615548339999995,52.43429669
470,875,5.168926529,52.43429669
471,935,5.176298224,52.43429669
472,1117,5.18366992,52.43429669
473,1117,5.191041615,52.43429669
474,1480,5.19841331,52.43429669
475,1358,5.205785005,52.43429669
476,1603,5.2131567,52.43429669
477,1604,5.220528395,52.43429669
478,1665,5.22790009,52.43429669
479,1726,5.235271786,52.43429669
480,1789,5.242643481,52.43429669
481,1851,5.250015176000001,52.43429669
482,1912,5.2573868710000005,52.43429669
483,102,5.050979407,52.43877814
484,943,5.058351102,52.43877814
485,1005,5.065722797,52.43877814
486,1067,5.073094492,52.43877814
487,1071,5.080466188,52.43877814
488,1133,5.087837883,52.43877814
489,338,5.095209578,52.43877814
490,337,5.102581273,52.43877814
491,397,5.109952968,52.43877814
492,396,5.117324663,52.43877814
493,456,5.1246963580000005,52.43877814
494,509,5.132068053999999,52.43877814
495,509,5.139439749,52.43877814
496,687,5.146811444,52.43877814
497,936,5.154183139,52.43877814
498,938,5.1615548339999995,52.43877814
499,755,5.168926529,52.43877814
500,815,5.176298224,52.43877814
501,875,5.18366992,52.43877814
502,1056,5.191041615,52.43877814
503,997,5.19841331,52.43877814
504,1480,5.205785005,52.43877814
505,1420,5.2131567,52.43877814
506,1603,5.220528395,52.43877814
507,1664,5.22790009,52.43877814
508,1725,5.235271786,52.43877814
509,1787,5.242643481,52.43877814
510,1787,5.250015176000001,52.43877814
511,1788,5.2573868710000005,52.43877814
512,1738,5.264758566,52.43877814
513,1738,5.272130261,52.43877814
514,1005,5.050979407,52.443259600000005
515,1126,5.058351102,52.443259600000005
516,1185,5.065722797,52.443259600000005
517,1124,5.073094492,52.443259600000005
518,1128,5.080466188,52.443259600000005
519,1255,5.087837883,52.443259600000005
520,641,5.095209578,52.443259600000005
521,337,5.102581273,52.443259600000005
522,337,5.109952968,52.443259600000005
523,336,5.117324663,52.443259600000005
524,335,5.1246963580000005,52.443259600000005
525,395,5.132068053999999,52.443259600000005
526,455,5.139439749,52.443259600000005
527,758,5.146811444,52.443259600000005
528,568,5.154183139,52.443259600000005
529,937,5.1615548339999995,52.443259600000005
530,754,5.168926529,52.443259600000005
531,815,5.176298224,52.443259600000005
532,937,5.18366992,52.443259600000005
533,938,5.191041615,52.443259600000005
534,939,5.19841331,52.443259600000005
535,999,5.205785005,52.443259600000005
536,1420,5.2131567,52.443259600000005
537,1664,5.220528395,52.443259600000005
538,1664,5.22790009,52.443259600000005
539,1725,5.235271786,52.443259600000005
540,1726,5.242643481,52.443259600000005
541,1787,5.250015176000001,52.443259600000005
542,1787,5.2573868710000005,52.443259600000005
543,1849,5.264758566,52.443259600000005
544,2249,5.272130261,52.443259600000005
545,2189,5.279501956,52.443259600000005
546,1007,5.050979407,52.44774105
547,1124,5.058351102,52.44774105
548,1124,5.065722797,52.44774105
549,1124,5.073094492,52.44774105
550,1070,5.080466188,52.44774105
551,1256,5.087837883,52.44774105
552,884,5.095209578,52.44774105
553,155,5.102581273,52.44774105
554,215,5.109952968,52.44774105
555,275,5.117324663,52.44774105
556,275,5.1246963580000005,52.44774105
557,334,5.132068053999999,52.44774105
558,395,5.139439749,52.44774105
559,758,5.146811444,52.44774105
560,758,5.154183139,52.44774105
561,873,5.1615548339999995,52.44774105
562,754,5.168926529,52.44774105
563,873,5.176298224,52.44774105
564,934,5.18366992,52.44774105
565,876,5.191041615,52.44774105
566,939,5.19841331,52.44774105
567,1057,5.205785005,52.44774105
568,1478,5.2131567,52.44774105
569,1300,5.220528395,52.44774105
570,1664,5.22790009,52.44774105
571,1724,5.235271786,52.44774105
572,1725,5.242643481,52.44774105
573,1786,5.250015176000001,52.44774105
574,1849,5.2573868710000005,52.44774105
575,1856,5.264758566,52.44774105
576,2249,5.272130261,52.44774105
577,2309,5.279501956,52.44774105
578,2309,5.286873652,52.44774105
579,1972,5.2942453469999995,52.44774105
580,949,5.050979407,52.45222251
581,1068,5.058351102,52.45222251
582,1125,5.065722797,52.45222251
583,1070,5.073094492,52.45222251
584,1197,5.080466188,52.45222251
585,1256,5.087837883,52.45222251
586,1194,5.095209578,52.45222251
587,41,5.102581273,52.45222251
588,34,5.109952968,52.45222251
589,154,5.117324663,52.45222251
590,305,5.1246963580000005,52.45222251
591,213,5.132068053999999,52.45222251
592,274,5.139439749,52.45222251
593,395,5.146811444,52.45222251
594,515,5.154183139,52.45222251
595,570,5.1615548339999995,52.45222251
596,753,5.168926529,52.45222251
597,814,5.176298224,52.45222251
598,933,5.18366992,52.45222251
599,874,5.191041615,52.45222251
600,993,5.19841331,52.45222251
601,1170,5.205785005,52.45222251
602,1229,5.2131567,52.45222251
603,1297,5.220528395,52.45222251
604,1601,5.22790009,52.45222251
605,1663,5.235271786,52.45222251
606,2128,5.242643481,52.45222251
607,1361,5.250015176000001,52.45222251
608,2323,5.2573868710000005,52.45222251
609,2383,5.264758566,52.45222251
610,2309,5.272130261,52.45222251
611,2309,5.279501956,52.45222251
612,1856,5.286873652,52.45222251
613,1910,5.2942453469999995,52.45222251
614,2026,5.301617042,52.45222251
615,1319,5.043607712,52.45670397
616,948,5.050979407,52.45670397
617,1196,5.058351102,52.45670397
618,1136,5.065722797,52.45670397
619,1195,5.073094492,52.45670397
620,1255,5.080466188,52.45670397
621,1255,5.087837883,52.45670397
622,1194,5.095209578,52.45670397
623,1678,5.102581273,52.45670397
624,34,5.117324663,52.45670397
625,183,5.1246963580000005,52.45670397
626,246,5.132068053999999,52.45670397
627,213,5.139439749,52.45670397
628,394,5.146811444,52.45670397
629,515,5.154183139,52.45670397
630,871,5.1615548339999995,52.45670397
631,753,5.168926529,52.45670397
632,813,5.176298224,52.45670397
633,992,5.18366992,52.45670397
634,993,5.191041615,52.45670397
635,1169,5.19841331,52.45670397
636,1170,5.205785005,52.45670397
637,1230,5.2131567,52.45670397
638,1288,5.220528395,52.45670397
639,1661,5.22790009,52.45670397
640,1661,5.235271786,52.45670397
641,1407,5.242643481,52.45670397
642,1587,5.250015176000001,52.45670397
643,2203,5.2573868710000005,52.45670397
644,2323,5.264758566,52.45670397
645,2189,5.272130261,52.45670397
646,1908,5.279501956,52.45670397
647,1910,5.286873652,52.45670397
648,1970,5.2942453469999995,52.45670397
649,1970,5.301617042,52.45670397
650,2251,5.308988737,52.45670397
651,1319,5.316360432,52.45670397
652,41,5.036236017,52.46118542
653,43,5.043607712,52.46118542
654,1003,5.050979407,52.46118542
655,1007,5.058351102,52.46118542
656,1068,5.065722797,52.46118542
657,1070,5.073094492,52.46118542
658,1131,5.080466188,52.46118542
659,1249,5.087837883,52.46118542
660,1251,5.095209578,52.46118542
661,1193,5.102581273,52.46118542
662,30,5.109952968,52.46118542
663,1,5.117324663,52.46118542
664,2,5.1246963580000005,52.46118542
665,33,5.132068053999999,52.46118542
666,245,5.139439749,52.46118542
667,427,5.146811444,52.46118542
668,626,5.154183139,52.46118542
669,871,5.1615548339999995,52.46118542
670,813,5.168926529,52.46118542
671,812,5.176298224,52.46118542
672,991,5.18366992,52.46118542
673,866,5.191041615,52.46118542
674,1168,5.19841331,52.46118542
675,1228,5.205785005,52.46118542
676,1228,5.2131567,52.46118542
677,1289,5.220528395,52.46118542
678,1350,5.22790009,52.46118542
679,1348,5.235271786,52.46118542
680,1409,5.242643481,52.46118542
681,1530,5.250015176000001,52.46118542
682,1538,5.2573868710000005,52.46118542
683,1587,5.264758566,52.46118542
684,2069,5.272130261,52.46118542
685,1845,5.279501956,52.46118542
686,1906,5.286873652,52.46118542
687,1908,5.2942453469999995,52.46118542
688,1969,5.301617042,52.46118542
689,2311,5.308988737,52.46118542
690,2251,5.316360432,52.46118542
691,2129,5.3237321269999995,52.46118542
692,41,5.036236017,52.46566688
693,43,5.043607712,52.46566688
694,886,5.050979407,52.46566688
695,947,5.058351102,52.46566688
696,1068,5.065722797,52.46566688
697,1137,5.073094492,52.46566688
698,1129,5.080466188,52.46566688
699,1310,5.087837883,52.46566688
700,1252,5.095209578,52.46566688
701,359,5.102581273,52.46566688
702,2,5.109952968,52.46566688
703,3,5.117324663,52.46566688
704,124,5.1246963580000005,52.46566688
705,184,5.132068053999999,52.46566688
706,246,5.139439749,52.46566688
707,368,5.146811444,52.46566688
708,566,5.154183139,52.46566688
709,808,5.1615548339999995,52.46566688
710,869,5.168926529,52.46566688
711,931,5.176298224,52.46566688
712,988,5.18366992,52.46566688
713,927,5.191041615,52.46566688
714,866,5.19841331,52.46566688
715,866,5.205785005,52.46566688
716,1227,5.2131567,52.46566688
717,1288,5.220528395,52.46566688
718,1350,5.22790009,52.46566688
719,1410,5.235271786,52.46566688
720,1408,5.242643481,52.46566688
721,1470,5.250015176000001,52.46566688
722,1471,5.2573868710000005,52.46566688
723,1828,5.264758566,52.46566688
724,1767,5.272130261,52.46566688
725,2128,5.279501956,52.46566688
726,1845,5.286873652,52.46566688
727,1906,5.2942453469999995,52.46566688
728,1967,5.301617042,52.46566688
729,1969,5.308988737,52.46566688
730,2030,5.316360432,52.46566688
731,2088,5.3237321269999995,52.46566688
732,2085,5.331103822,52.46566688
733,767,5.050979407,52.47014833
734,767,5.058351102,52.47014833
735,1005,5.065722797,52.47014833
736,1069,5.073094492,52.47014833
737,1189,5.080466188,52.47014833
738,1251,5.087837883,52.47014833
739,1252,5.095209578,52.47014833
740,272,5.102581273,52.47014833
741,32,5.109952968,52.47014833
742,124,5.117324663,52.47014833
743,245,5.1246963580000005,52.47014833
744,246,5.132068053999999,52.47014833
745,306,5.139439749,52.47014833
746,368,5.146811444,52.47014833
747,566,5.154183139,52.47014833
748,808,5.1615548339999995,52.47014833
749,868,5.168926529,52.47014833
750,929,5.176298224,52.47014833
751,988,5.18366992,52.47014833
752,987,5.191041615,52.47014833
753,1107,5.19841331,52.47014833
754,1107,5.205785005,52.47014833
755,1291,5.2131567,52.47014833
756,1226,5.220528395,52.47014833
757,1347,5.22790009,52.47014833
758,1408,5.235271786,52.47014833
759,1407,5.242643481,52.47014833
760,1469,5.250015176000001,52.47014833
761,1721,5.2573868710000005,52.47014833
762,1721,5.264758566,52.47014833
763,1782,5.272130261,52.47014833
764,2068,5.279501956,52.47014833
765,1844,5.286873652,52.47014833
766,2188,5.2942453469999995,52.47014833
767,1967,5.301617042,52.47014833
768,1968,5.308988737,52.47014833
769,2029,5.316360432,52.47014833
770,2030,5.3237321269999995,52.47014833
771,2088,5.331103822,52.47014833
772,2146,5.338475518,52.47014833
773,1798,5.345847213,52.47014833
774,42,5.058351102,52.47462979
775,948,5.065722797,52.47462979
776,1130,5.073094492,52.47462979
777,1131,5.080466188,52.47462979
778,1251,5.087837883,52.47462979
779,1310,5.095209578,52.47462979
780,32,5.102581273,52.47462979
781,32,5.109952968,52.47462979
782,212,5.117324663,52.47462979
783,213,5.1246963580000005,52.47462979
784,153,5.132068053999999,52.47462979
785,244,5.139439749,52.47462979
786,367,5.146811444,52.47462979
787,427,5.154183139,52.47462979
788,746,5.1615548339999995,52.47462979
789,870,5.168926529,52.47462979
790,1054,5.176298224,52.47462979
791,988,5.18366992,52.47462979
792,1048,5.191041615,52.47462979
793,1048,5.19841331,52.47462979
794,1231,5.205785005,52.47462979
795,1166,5.2131567,52.47462979
796,1286,5.220528395,52.47462979
797,1347,5.22790009,52.47462979
798,1722,5.235271786,52.47462979
799,1722,5.242643481,52.47462979
800,1722,5.250015176000001,52.47462979
801,1887,5.2573868710000005,52.47462979
802,1828,5.264758566,52.47462979
803,1828,5.272130261,52.47462979
804,1947,5.279501956,52.47462979
805,2007,5.286873652,52.47462979
806,1844,5.2942453469999995,52.47462979
807,1905,5.301617042,52.47462979
808,1968,5.308988737,52.47462979
809,2028,5.316360432,52.47462979
810,2029,5.3237321269999995,52.47462979
811,2089,5.331103822,52.47462979
812,2149,5.338475518,52.47462979
813,2148,5.345847213,52.47462979
814,2146,5.3532189080000006,52.47462979
815,887,5.058351102,52.47911124
816,1194,5.065722797,52.47911124
817,1189,5.073094492,52.47911124
818,1248,5.080466188,52.47911124
819,1248,5.087837883,52.47911124
820,885,5.095209578,52.47911124
821,31,5.102581273,52.47911124
822,152,5.109952968,52.47911124
823,247,5.117324663,52.47911124
824,187,5.1246963580000005,52.47911124
825,152,5.132068053999999,52.47911124
826,244,5.139439749,52.47911124
827,307,5.146811444,52.47911124
828,427,5.154183139,52.47911124
829,626,5.1615548339999995,52.47911124
830,811,5.168926529,52.47911124
831,930,5.176298224,52.47911124
832,989,5.18366992,52.47911124
833,1112,5.191041615,52.47911124
834,1172,5.19841331,52.47911124
835,1232,5.205785005,52.47911124
836,1356,5.2131567,52.47911124
837,1351,5.220528395,52.47911124
838,1351,5.22790009,52.47911124
839,1469,5.235271786,52.47911124
840,1467,5.242643481,52.47911124
841,1527,5.250015176000001,52.47911124
842,1588,5.2573868710000005,52.47911124
843,1648,5.264758566,52.47911124
844,1709,5.272130261,52.47911124
845,1709,5.279501956,52.47911124
846,1829,5.286873652,52.47911124
847,1947,5.2942453469999995,52.47911124
848,1948,5.301617042,52.47911124
849,2127,5.308988737,52.47911124
850,2025,5.316360432,52.47911124
851,2028,5.3237321269999995,52.47911124
852,2089,5.331103822,52.47911124
853,2090,5.338475518,52.47911124
854,2150,5.345847213,52.47911124
855,2150,5.3532189080000006,52.47911124
856,2147,5.360590603,52.47911124
857,2146,5.367962298,52.47911124
858,827,5.058351102,52.4835927
859,707,5.065722797,52.4835927
860,343,5.073094492,52.4835927
861,392,5.080466188,52.4835927
862,943,5.087837883,52.4835927
863,452,5.095209578,52.4835927
864,63,5.102581273,52.4835927
865,67,5.109952968,52.4835927
866,67,5.117324663,52.4835927
867,66,5.1246963580000005,52.4835927
868,152,5.132068053999999,52.4835927
869,126,5.139439749,52.4835927
870,308,5.146811444,52.4835927
871,505,5.154183139,52.4835927
872,565,5.1615548339999995,52.4835927
873,869,5.168926529,52.4835927
874,990,5.176298224,52.4835927
875,1051,5.18366992,52.4835927
876,1114,5.191041615,52.4835927
877,1172,5.19841331,52.4835927
878,1235,5.205785005,52.4835927
879,1355,5.2131567,52.4835927
880,1416,5.220528395,52.4835927
881,1476,5.22790009,52.4835927
882,1476,5.235271786,52.4835927
883,1526,5.242643481,52.4835927
884,1646,5.250015176000001,52.4835927
885,1646,5.2573868710000005,52.4835927
886,1647,5.264758566,52.4835927
887,1717,5.272130261,52.4835927
888,1716,5.279501956,52.4835927
889,1649,5.286873652,52.4835927
890,1842,5.2942453469999995,52.4835927
891,1948,5.301617042,52.4835927
892,1842,5.308988737,52.4835927
893,1903,5.316360432,52.4835927
894,2024,5.3237321269999995,52.4835927
895,2088,5.331103822,52.4835927
896,2091,5.338475518,52.4835927
897,2091,5.345847213,52.4835927
898,2947,5.3532189080000006,52.4835927
899,2371,5.360590603,52.4835927
900,2372,5.367962298,52.4835927
901,2374,5.375333993,52.4835927
902,827,5.058351102,52.48807415
903,343,5.065722797,52.48807415
904,270,5.073094492,52.48807415
905,331,5.080466188,52.48807415
906,392,5.087837883,52.48807415
907,182,5.095209578,52.48807415
908,5,5.102581273,52.48807415
909,5,5.109952968,52.48807415
910,5,5.117324663,52.48807415
911,5,5.1246963580000005,52.48807415
912,65,5.132068053999999,52.48807415
913,187,5.139439749,52.48807415
914,369,5.146811444,52.48807415
915,625,5.154183139,52.48807415
916,625,5.1615548339999995,52.48807415
917,868,5.168926529,52.48807415
918,990,5.176298224,52.48807415
919,1114,5.18366992,52.48807415
920,1174,5.191041615,52.48807415
921,1174,5.19841331,52.48807415
922,1233,5.205785005,52.48807415
923,1295,5.2131567,52.48807415
924,1355,5.220528395,52.48807415
925,1415,5.22790009,52.48807415
926,1476,5.235271786,52.48807415
927,1525,5.242643481,52.48807415
928,1585,5.250015176000001,52.48807415
929,1706,5.2573868710000005,52.48807415
930,1658,5.264758566,52.48807415
931,1718,5.272130261,52.48807415
932,1777,5.279501956,52.48807415
933,2066,5.286873652,52.48807415
934,2008,5.2942453469999995,52.48807415
935,2066,5.301617042,52.48807415
936,1902,5.308988737,52.48807415
937,1902,5.316360432,52.48807415
938,1963,5.3237321269999995,52.48807415
939,1962,5.331103822,52.48807415
940,2209,5.338475518,52.48807415
941,2150,5.345847213,52.48807415
942,2430,5.3532189080000006,52.48807415
943,2431,5.360590603,52.48807415
944,2373,5.367962298,52.48807415
945,2373,5.375333993,52.48807415
946,2374,5.382705688,52.48807415
947,1319,5.065722797,52.49255561
948,330,5.073094492,52.49255561
949,188,5.080466188,52.49255561
950,310,5.087837883,52.49255561
951,189,5.095209578,52.49255561
952,129,5.102581273,52.49255561
953,67,5.109952968,52.49255561
954,5,5.117324663,52.49255561
955,5,5.1246963580000005,52.49255561
956,67,5.132068053999999,52.49255561
957,368,5.139439749,52.49255561
958,505,5.146811444,52.49255561
959,574,5.154183139,52.49255561
960,806,5.1615548339999995,52.49255561
961,864,5.168926529,52.49255561
962,1045,5.176298224,52.49255561
963,1112,5.18366992,52.49255561
964,1174,5.191041615,52.49255561
965,1174,5.19841331,52.49255561
966,1234,5.205785005,52.49255561
967,1293,5.2131567,52.49255561
968,1353,5.220528395,52.49255561
969,1413,5.22790009,52.49255561
970,1473,5.235271786,52.49255561
971,1591,5.242643481,52.49255561
972,1591,5.250015176000001,52.49255561
973,1596,5.2573868710000005,52.49255561
974,1596,5.264758566,52.49255561
975,1655,5.272130261,52.49255561
976,1711,5.279501956,52.49255561
977,1710,5.286873652,52.49255561
978,2006,5.2942453469999995,52.49255561
979,2066,5.301617042,52.49255561
980,1950,5.308988737,52.49255561
981,1901,5.316360432,52.49255561
982,1964,5.3237321269999995,52.49255561
983,1901,5.331103822,52.49255561
984,1891,5.338475518,52.49255561
985,1962,5.345847213,52.49255561
986,2430,5.3532189080000006,52.49255561
987,2430,5.360590603,52.49255561
988,2439,5.367962298,52.49255561
989,2379,5.375333993,52.49255561
990,2379,5.382705688,52.49255561
991,2438,5.390077384,52.49255561
992,2498,5.397449078999999,52.49255561
993,2436,5.404820774,52.49255561
994,242,5.080466188,52.49703706
995,250,5.087837883,52.49703706
996,130,5.095209578,52.49703706
997,128,5.102581273,52.49703706
998,66,5.109952968,52.49703706
999,6,5.117324663,52.49703706
1000,68,5.1246963580000005,52.49703706
1001,308,5.132068053999999,52.49703706
1002,488,5.139439749,52.49703706
1003,746,5.146811444,52.49703706
1004,574,5.154183139,52.49703706
1005,574,5.1615548339999995,52.49703706
1006,865,5.168926529,52.49703706
1007,924,5.176298224,52.49703706
1008,1045,5.18366992,52.49703706
1009,1173,5.191041615,52.49703706
1010,1234,5.19841331,52.49703706
1011,1293,5.205785005,52.49703706
1012,1294,5.2131567,52.49703706
1013,1413,5.220528395,52.49703706
1014,1474,5.22790009,52.49703706
1015,1473,5.235271786,52.49703706
