afwijking_GHG,afwijking_GLG,afwijking_DYN,Bodemtype (categorie),GVG (cmNAP),Start stijghoogte (cmNAP),GHG (cmNAP),GLG (cmNAP),C (d),Landgebruik (categorie),kD (m/d),T (m2/d),AHN (mNAP),Wortelzone (m),Buis,X,Y
,,,92.0,1.3681600093841553,7.8422651290893555,0.9457830190658568,2.807689905166626,449.3547058105469,1.0,10.403499603271484,10.403489112854004,1056.31005859375,30.0,NPD-PB9001,221412.0,533559.0
,,,7.0,0.2268050014972687,26.486099243164066,0.07439229637384415,0.5864560008049011,56.72692108154297,13.0,31.005699157714844,31.005695343017575,2671.199951171875,30.0,B41E0905001,241931.0,443887.0
,,,313.0,0.5922210216522217,8.571745872497559,0.32791900634765625,1.3994300365447998,131.94902038574222,1.0,0.0,1.0,896.2000122070312,25.0,B40E1531001,200529.0,442719.0
,,,79.0,0.5145990252494812,27.05682373046875,0.3024669885635376,1.1131199598312378,98.65049743652344,1.0,111.5999984741211,111.60004425048828,2849.0,30.0,B41E0904001,242330.0,443994.0
,,,79.0,0.741752028465271,26.81192398071289,0.5109840035438538,1.4148199558258057,131.00706481933594,1.0,115.01229858398438,115.01226043701172,2841.60009765625,30.0,B41E0907001,242056.0,443717.0
,,,326.0,1.0738600492477417,9.54477310180664,0.9628559947013856,1.2678699493408203,127.06026458740234,1.0,0.0,1.0,1050.199951171875,30.0,Lochem Dochterenseweg 21 (B5)_1126_FT1_WATHTE_m_NAP_GW_DagGem001,221911.0,464356.0
,,,61.0,0.7740550041198729,26.183822631835934,0.577335000038147,1.3109400272369385,90.143798828125,1.0,31.078899383544922,31.07889175415039,2650.5,25.0,B41E0906001,241574.0,443621.0
,,,90.0,0.5105550289154053,8.154200553894043,0.35364699363708496,0.8881859779357909,193.0571746826172,1.0,0.0,1.0,874.3800048828125,30.0,OV110.001001,222815.0,539699.0
,,,50.0,0.6654559969902039,13.043474197387695,0.4086030125617981,1.442870020866394,708.1002807617188,1.0,7.5349998474121085,7.535004138946532,1370.5,25.0,SM104.102001,229589.0,550288.0
,,,20.0,0.2693459987640381,-0.8796846270561218,0.0670773983001709,0.8284220099449158,245.9582977294922,1.0,0.0,1.0,-61.0,25.0,21BC911A001,199628.0,513350.0
,,,92.0,1.0305199623107908,3.622181177139282,0.6507319808006287,2.29967999458313,7578.63330078125,1.0,4.584700107574463,4.584681987762451,734.1900024414062,25.0,Primair_WRW_12001,213029.0,532321.0
,,,253.0,1.5731099843978882,6.691442012786865,1.2702800035476685,2.534440040588379,0.9990000724792479,1.0,635.9691772460938,1.0,873.0999755859375,35.0,B40A0651001,182120.16,441081.07
0.75,-0.15,0.9,268.0,0.8539230227470398,0.1649637371301651,0.6993029713630676,1.2223999500274658,1410.55712890625,11.0,0.0,1.0,76.4000015258789,100.0,B44B0142002,113232.0,424863.0
0.92,-0.02,0.94,268.0,0.8539230227470398,0.1649637371301651,0.6993029713630676,1.2223999500274658,1410.55712890625,11.0,0.0,1.0,76.4000015258789,100.0,B44B0142001,113232.0,424863.0
0.1,-0.28,0.38,202.0,0.8480280041694641,-0.058246836066246026,0.7424889802932739,1.0201900005340576,64.21820831298828,17.0,0.0,1.0,69.0,20.0,B42D0805001,34501.0,400413.0
0.09,-0.29,0.38,202.0,0.8480280041694641,-0.058246836066246026,0.7424889802932739,1.0201900005340576,64.21820831298828,17.0,0.0,1.0,69.0,20.0,B42D0804001,34501.0,400414.0
-0.03,-0.36,0.33,202.0,0.6073240041732788,0.5626106262207031,0.3352720141410828,1.4455300569534302,85.61125183105469,11.0,0.0,1.0,154.0,100.0,B42D0544001,34916.0,401085.0
-0.31,-0.35,0.04,202.0,0.6053990125656128,0.5010235309600829,0.4224610030651093,1.087149977684021,108.06612396240234,13.0,0.0,1.0,157.0,20.0,B42D0543001,34546.0,401100.0
-6.28,-6.15,-0.13,206.0,18.281400680541992,-0.17667090892791748,18.12929916381836,18.63960075378418,2121.342041015625,12.0,0.0,1.0,1347.0,100.0,B42D0503001,38510.0,411760.0
-0.46,-0.46,0.0,202.0,0.8480280041694641,-0.2188522070646286,0.7424889802932739,1.0201900005340576,66.12451934814453,13.0,0.0,1.0,53.0,20.0,B42D0809001,34442.0,400501.0
0.9,-0.01,0.91,241.0,1.736989974975586,1.270911693572998,1.491860032081604,2.467479944229126,271.61831665039057,17.0,0.0,1.0,233.0,35.0,B42C0177001,29951.0,401221.0
1.3,0.83,0.47,187.0,1.736989974975586,2.0901124477386475,1.491860032081604,2.467479944229126,577.0989990234375,14.0,0.0,1.0,444.0,20.0,B42C0175001,29771.0,401411.0
-0.96,-1.05,0.09,206.0,5.634300231933594,0.952845573425293,5.417960166931152,6.2496299743652335,1768.3680419921875,12.0,0.0,1.0,870.0,100.0,B42D0043001,37566.0,411880.0
-3.45,-3.81,0.36,144.0,4.179399967193604,1.599252700805664,3.94773006439209,4.856080055236816,1292.025634765625,18.0,0.0,1.0,536.0,30.0,B42D0044001,39585.0,411940.0
-0.42,-0.35,-0.07,206.0,7.1812500953674325,2.573128700256348,6.982359886169434,7.726799964904785,3620.117919921875,11.0,0.0,1.0,1416.0,100.0,B42D0040001,38290.0,410800.0
-3.36,-3.77,0.41,169.0,5.639669895172119,1.9319478273391724,5.412260055541992,6.299300193786621,2494.606201171875,14.0,0.0,1.0,725.0,20.0,B42D0039001,39300.0,411800.0
0.58,0.02,0.56,172.0,0.3956829905509949,0.6045437455177307,0.1399019956588745,1.16881000995636,1311.2034912109375,13.0,0.0,1.0,126.5,20.0,B42F0151001,52660.0,423760.0
-0.27,-0.49,0.22,169.0,1.024749994277954,1.5906428098678589,0.7972019910812378,1.684939980506897,1749.501220703125,17.0,0.0,1.0,315.3999938964844,20.0,B42F0147001,52240.0,424320.0
-0.38,-0.54,0.16,169.0,1.062019944190979,1.4904872179031372,0.7963969707489014,1.874519944190979,1477.0020751953125,17.0,0.0,1.0,304.79998779296875,20.0,B42F0146001,51790.0,424550.0
-0.06,0.24,-0.3,253.0,0.6409140229225159,-1.746384859085083,0.5249350070953369,0.8548280000686646,12.868698120117188,17.0,61.1875,1.0,-136.0,30.0,B42H0221001,57160.0,404060.0
0.21,0.05,0.16,253.0,0.6409140229225159,-1.746384859085083,0.5249350070953369,0.8548280000686646,12.868698120117188,17.0,61.1875,1.0,-136.0,30.0,B42H0221002,57160.0,404060.0
,,,250.0,0.2530420124530792,-1.8319245576858518,0.050987400114536285,0.8112620115280151,840.026123046875,1.0,0.0,1.0,-95.0,35.0,B42H0195001,51960.0,408370.0
0.02,-0.31,0.33,169.0,0.9174180030822754,0.6736162304878235,0.739192008972168,1.3803199529647827,38.87112426757813,17.0,0.0,1.0,262.29998779296875,20.0,B42F0140003,52691.0,424763.0
-0.26,-0.4,0.14,172.0,0.9024320244789124,4.108768939971924,0.6259379982948303,1.7584099769592283,4079.078125,11.0,0.0,1.0,498.0,100.0,B42E0336001,41020.0,414970.0
-0.56,-1.05,0.49,172.0,0.8027780055999756,4.017352104187012,0.5079039931297302,1.7322800159454346,3153.4599609375,18.0,0.0,1.0,543.0,20.0,B42E0333002,41850.0,416260.0
-0.51,-1.03,0.52,172.0,0.8027780055999756,4.017352104187012,0.5079039931297302,1.7322800159454346,3153.4599609375,18.0,0.0,1.0,543.0,20.0,B42E0333001,41850.0,416260.0
-1.16,-1.45,0.29,144.0,0.7666209936141968,2.7167983055114746,0.4766820073127746,1.6763800382614136,3599.606201171875,17.0,0.0,1.0,362.0,30.0,B42E0332001,42250.0,415630.0
-1.16,-1.48,0.32,144.0,0.7666209936141968,2.7167983055114746,0.4766820073127746,1.6763800382614136,3599.606201171875,17.0,0.0,1.0,362.0,30.0,B42E0341001,42260.0,415644.0
-1.08,-1.41,0.33,144.0,0.7666209936141968,2.7167983055114746,0.4766820073127746,1.6763800382614136,3599.606201171875,17.0,0.0,1.0,362.0,30.0,B42E0343001,42282.0,415659.0
0.07,-0.75,0.82,254.0,0.5760160088539124,-1.4875009059906006,0.2439190000295639,1.6543999910354614,1864.0843505859373,1.0,0.0,1.0,-63.0,40.0,B42E0753001,44906.0,415260.0
-1.0,-0.94,-0.06,169.0,0.9174180030822754,0.6736162304878235,0.739192008972168,1.3803199529647827,38.87112426757813,17.0,0.0,1.0,262.29998779296875,20.0,B42F0140001,52691.0,424763.0
0.08,-0.28,0.36,253.0,0.2986989915370941,0.6932795643806458,0.062141701579093926,0.994929015636444,358.4962463378906,13.0,0.0,1.0,92.0,30.0,B44F1931001,137937.0,423240.0
0.04,-0.48,0.52,335.0,0.2623699903488159,0.8900480270385742,0.040516700595617294,0.8997849822044373,703.4327392578125,11.0,0.0,1.0,120.4000015258789,100.0,B44F0345002,139655.0,422666.0
0.61,-0.02,0.63,331.0,0.9225729703903198,-0.5262970924377441,0.6954290270805359,1.5811500549316406,139.18608093261722,1.0,0.0,1.0,56.29999923706055,25.0,B44F0343001,130464.0,417322.0
0.57,-0.05,0.62,338.0,0.7187079787254333,-0.2671119868755341,0.5367439985275269,1.1965600252151491,242.5554962158203,6.0,0.0,1.0,76.9000015258789,35.0,B44F0322001,130309.0,415030.0
0.63,-0.28,0.91,323.0,0.3061659932136536,1.062936305999756,0.10213100165128708,0.8723080158233643,443.9074096679688,1.0,0.0,1.0,174.5,35.0,B44F2111001,137869.0,423730.0
0.63,0.11,0.52,56.0,0.5370429754257202,-0.4266884922981262,0.3160499930381775,1.1710200309753418,12.574833869934082,1.0,1131.8975830078125,1.0,46.5,25.0,B44G0743001,121133.0,408131.0
-0.01,0.12,-0.13,25.0,0.2608239948749542,-0.3886675536632538,0.060654699802398675,0.811502993106842,16.53440284729004,17.0,78.59709930419922,1.0,2.5,25.0,B44C0322001,103242.0,402657.0
0.43,0.34,0.09,25.0,0.2608239948749542,-0.3886675536632538,0.060654699802398675,0.811502993106842,16.53440284729004,17.0,78.59709930419922,1.0,2.5,25.0,B44C0322002,103242.0,402657.0
0.71,-0.04,0.75,265.0,0.6111119985580444,-0.6156582236289978,0.37349700927734375,1.3115700483322144,349.7262268066406,5.0,0.0,1.0,28.70000076293945,80.0,B44E0211001,123810.0,417730.0
0.25,0.32,-0.07,132.0,1.2925000190734863,2.5950241088867188,1.0538400411605835,1.99714994430542,7.573800086975098,1.0,267.75088500976557,96.67810821533205,481.5,45.0,B44D1168002,115840.0,404450.0
0.68,0.23,0.45,313.0,0.2584829926490784,8.428391456604004,0.0243539996445179,0.945002019405365,2.6277697086334233,1.0,1681.2115478515625,1.0,871.2999877929688,25.0,B40E1496001,202085.0,443237.0
-0.2,-0.43,0.23,189.0,0.6038060188293457,8.420082092285156,0.3435159921646118,1.3949600458145142,1.290109634399414,1.0,1877.788818359375,1.0,966.7999877929688,20.0,B40E1500001,205690.0,445036.0
,,,331.0,0.35601601004600525,9.23857593536377,0.10555099695920944,1.1078799962997437,1.2890167236328125,18.0,1476.8629150390625,1.0,968.0,25.0,B40E1542001,202868.0,440692.0
,,,331.0,0.4608690142631531,8.590548515319824,0.2374709993600845,1.1044600009918213,306.19049072265625,18.0,0.0,1.0,939.2999877929688,25.0,B40B1761001,197292.0,441697.0
,,,319.0,0.4450860023498535,9.233499526977539,0.19754700362682345,1.1852400302886963,95.5883331298828,1.0,0.0,1.0,980.5999755859376,25.0,B40B1755001,199752.0,439894.0
,,,343.0,0.8629209995269775,10.052931785583496,0.5049030184745789,2.044990062713623,17.09309959411621,1.0,918.264892578125,1.0,1111.699951171875,35.0,B40B1756001,199132.0,437691.0
,,,343.0,0.8629209995269775,10.052931785583496,0.5049030184745789,2.044990062713623,17.09309959411621,1.0,918.264892578125,1.0,1111.699951171875,35.0,B40B1757001,199132.0,437691.0
,,,345.0,3.611690044403076,7.095499038696289,3.2683699131011963,4.734990119934082,0.9140849709510804,1.0,1866.9315185546875,1.0,1099.5,35.0,B40C3172001,186989.0,430233.0
,,,61.0,0.1259700059890747,27.074071884155273,-0.012189899571239948,0.4286099970340729,50.04458618164063,13.0,101.3301010131836,101.33013153076172,2726.0,25.0,B41E0454001,242631.0,444433.0
,,,36.0,0.3163450062274933,27.1793155670166,0.16100500524044034,0.6877059936523438,35.16968536376953,13.0,102.25540161132812,102.25535583496094,2723.199951171875,20.0,B41E0457001,242995.0,444745.0
,,,36.0,0.21279799938201904,27.06167030334473,0.08876039832830429,0.4589459896087647,31.90245819091797,13.0,94.6073989868164,94.60740661621094,2722.300048828125,20.0,B41E0456001,242724.0,444948.0
,,,61.0,0.27789899706840515,26.883026123046875,0.13215099275112152,0.6108930110931396,26.528175354003906,13.0,30.70739936828613,30.707416534423828,2712.199951171875,25.0,B41E0453001,242091.0,444481.0
-1.95,-2.29,0.34,172.0,6.488530158996582,2.717838287353516,6.278759956359862,7.0776100158691415,1459.680908203125,14.0,0.0,1.0,741.0,20.0,B42B0004001,39280.0,413809.0
,,,36.0,0.21279799938201904,27.329116821289066,0.08876039832830429,0.4589459896087647,27.81035232543945,13.0,101.06379699707031,101.06380462646484,2759.75,20.0,B41E0917001,242761.0,445069.0
,,,36.0,0.3379569947719574,27.24276924133301,0.14850999414920807,0.8457469940185547,17.195404052734375,13.0,609.447509765625,33.63393402099609,2726.5,20.0,B41E0841001,242708.0,445196.0
,,,7.0,0.2268050014972687,26.503793716430664,0.07439229637384415,0.5864560008049011,25.62154769897461,13.0,27.607200622558594,27.60722732543945,2668.199951171875,30.0,B41E0487002,241900.0,444036.0
,,,7.0,0.2268050014972687,26.503793716430664,0.07439229637384415,0.5864560008049011,25.62154769897461,13.0,27.607200622558594,27.60722732543945,2668.199951171875,30.0,B41E0487001,241900.0,444036.0
,,,36.0,0.25450399518013,27.1793155670166,0.09963230043649672,0.6239889860153198,35.16968536376953,13.0,102.25540161132812,102.25535583496094,2723.199951171875,20.0,B41E0918001,242935.0,444719.0
,,,159.0,0.25450399518013,27.6341495513916,0.09963230043649672,0.6239889860153198,40.67127990722656,17.0,118.05879974365234,118.058837890625,2816.39990234375,25.0,B41E0919001,243064.0,444454.0
,,,159.0,0.25450399518013,27.6341495513916,0.09963230043649672,0.6239889860153198,40.67127990722656,17.0,118.05879974365234,118.058837890625,2816.39990234375,25.0,B41E0920001,243139.0,444305.0
,,,61.0,0.1259700059890747,27.190603256225586,-0.012189899571239948,0.4286099970340729,47.37452697753906,17.0,108.4770965576172,108.47713470458984,2757.300048828125,25.0,B41E0921001,242762.0,444332.0
0.21,0.02,0.19,343.0,0.8869299888610841,10.662567138671877,0.6096900105476379,1.7458900213241575,0.9990000128746032,18.0,2142.44140625,1.0,1166.9000244140625,35.0,B40G1081001,204007.0,436207.0
-0.15,-0.06,-0.09,345.0,0.23185600340366366,10.085206985473633,0.001583099947310984,0.9029459953308104,0.9990000128746032,17.0,2603.288330078125,1.0,1049.5999755859377,35.0,B40G1167001,203340.0,434255.0
,,,360.0,5.7543601989746085,14.711468696594238,5.615839958190918,6.058430194854736,83.13361358642578,1.0,6.326900005340576,6.3269309997558585,1780.5999755859375,40.0,B46B1024001,194311.0,418874.0
,,,360.0,1.3960299491882324,14.695197105407715,1.070199966430664,2.449350118637085,173.1697998046875,1.0,0.0,1.0,1824.9000244140625,40.0,B46B1030002,195025.0,418949.0
,,,360.0,1.3960299491882324,14.695197105407715,1.070199966430664,2.449350118637085,173.1697998046875,1.0,0.0,1.0,1824.9000244140625,40.0,B46B1030001,195025.0,418949.0
,,,360.0,4.231890201568604,14.448503494262695,4.059249877929688,4.672430038452148,141.91859436035156,17.0,0.0,1.0,1818.800048828125,40.0,B46B1029001,194910.0,418702.0
,,,360.0,3.77157998085022,14.750864028930664,3.5701498985290527,4.32726001739502,188.4617156982422,1.0,0.0,1.0,1807.300048828125,40.0,B46B1028001,195359.0,419219.0
,,,360.0,5.7543601989746085,14.711468696594238,5.615839958190918,6.058430194854736,83.13361358642578,1.0,6.326900005340576,6.3269309997558585,1780.5999755859375,40.0,B46B1021001,194310.0,418874.0
,,,360.0,2.943550109863281,14.711468696594238,2.733680009841919,3.532999992370605,83.13361358642578,1.0,6.326900005340576,6.3269309997558585,1780.5999755859375,40.0,B46B1018001,194264.0,418947.0
,,,360.0,4.355239868164063,14.337197303771973,4.202650070190431,4.7156100273132315,34.85036087036133,18.0,4.048299789428712,4.048289299011231,1805.9000244140625,40.0,B46B1015001,194101.0,419040.0
,,,360.0,5.077630043029785,14.669339179992676,4.8909101486206055,5.574530124664307,178.1844940185547,1.0,2.799799919128418,2.799816131591797,1738.4000244140625,40.0,B46B1035001,194510.0,419838.0
,,,360.0,1.7834500074386597,14.772801399230955,1.5238100290298462,2.572010040283203,205.90512084960938,17.0,1.0388000011444092,1.0387609004974363,1614.0,40.0,B46B1037001,194965.0,419871.0
,,,360.0,5.077630043029785,14.669339179992676,4.8909101486206055,5.574530124664307,178.1844940185547,1.0,2.799799919128418,2.799816131591797,1738.4000244140625,40.0,B46B1035002,194510.0,419838.0
,,,360.0,3.681339979171753,14.51219654083252,3.4811899662017822,4.2319297790527335,115.26181030273438,1.0,6.379499912261963,6.3794941902160645,1793.0,40.0,B46B0997001,194404.0,419684.0
-3.43,-3.13,-0.3,360.0,3.681339979171753,14.51219654083252,3.4811899662017822,4.2319297790527335,115.26181030273438,1.0,6.379499912261963,6.3794941902160645,1793.0,40.0,B46B0997002,194404.0,419684.0
-2.05,,,360.0,3.77157998085022,14.750864028930664,3.5701498985290527,4.32726001739502,188.4617156982422,1.0,0.0,1.0,1807.300048828125,40.0,B46B0998001,195365.0,419133.0
-2.05,-2.15,0.1,360.0,3.77157998085022,14.750864028930664,3.5701498985290527,4.32726001739502,188.4617156982422,1.0,0.0,1.0,1807.300048828125,40.0,B46B0998002,195365.0,419133.0
,,,360.0,3.681339979171753,14.51219654083252,3.4811899662017822,4.2319297790527335,115.26181030273438,1.0,6.379499912261963,6.3794941902160645,1793.0,40.0,B46B1002001,194347.0,419597.0
,,,360.0,3.681339979171753,14.51219654083252,3.4811899662017822,4.2319297790527335,115.26181030273438,1.0,6.379499912261963,6.3794941902160645,1793.0,40.0,B46B1003001,194311.0,419557.0
-0.52,-0.58,0.06,77.0,1.1599999666213991,1.243925929069519,0.9056140184402466,1.927539944648743,455.0461120605469,8.0,0.0,1.0,256.25,5.0,B45A2516001,141471.0,424244.0
0.07,0.26,-0.19,335.0,0.2504970133304596,3.3895559310913086,0.12111900001764295,0.5180109739303589,66.62914276123047,1.0,0.0,1.0,412.8999938964844,25.0,B45A2211001,159680.0,429256.0
0.1,-0.49,0.59,77.0,0.41617000102996826,1.476630687713623,0.15327799320220947,1.2177400588989258,116.17191314697266,8.0,0.0,1.0,251.0,5.0,B45A2510001,143426.0,423515.0
-0.09,-0.53,0.44,339.0,1.1440099477767944,1.7563711404800415,0.8761569857597351,1.9654500484466555,288.9023132324219,1.0,0.0,1.0,276.0,20.0,B45A2507001,143996.0,424071.0
-2.63,-2.49,-0.14,131.0,1.2975399494171145,3.938354015350342,1.1405099630355835,1.6756600141525269,309.3951416015625,17.0,0.0,1.0,482.6900024414063,30.0,B45C1325001,145586.0,403677.0
0.03,-0.14,0.17,335.0,0.676904022693634,4.106285095214844,0.4803610146045685,1.2130800485610962,0.9990000128746032,4.0,3293.37841796875,1.0,508.2900085449219,40.0,B45E0394001,164608.0,422730.0
0.78,0.65,0.13,126.0,1.696969985961914,5.229328632354736,1.4149999618530271,2.574860095977783,288.8153991699219,5.0,37.30339813232422,37.30343246459961,719.3099975585938,70.0,B45C1100001,146010.0,405950.0
,,,126.0,0.4262009859085083,5.158166408538818,0.23538400232791898,0.9394659996032716,1162.734130859375,2.0,0.0,1.0,576.3200073242188,40.0,B45C1024001,147302.0,401110.0
,,,28.0,0.3149600028991699,2.218956708908081,0.09001950174570084,0.9647250175476074,35.36316299438477,17.0,0.0,1.0,264.76998901367193,25.0,B45C1089001,148952.0,409681.0
,,,27.0,0.4694699943065643,2.1296403408050537,0.22129400074481964,1.2121700048446655,84.24224090576172,17.0,0.0,1.0,251.58999633789062,25.0,B45C1083001,149485.0,409530.0
0.14,0.86,-0.72,148.0,-0.2003290057182312,5.500121593475342,-0.30074000358581543,-0.04868509992957115,1178.669189453125,1.0,0.0,1.0,546.3200073242189,30.0,B45C1077001,146394.0,401040.0
-0.01,-0.22,0.21,164.0,0.6783260107040405,16.769783020019528,0.5467380285263062,0.9546779990196228,1615.3516845703125,17.0,0.0,1.0,1703.0,25.0,B34E1527001,240648.0,462795.0
,,,152.0,0.3690280020236969,15.862714767456055,0.07175060361623764,1.3081400394439695,42.56805038452149,12.0,14.722700119018555,14.722657203674315,1629.06005859375,100.0,B34E1526001,240112.0,464794.0
0.3,-0.14,0.44,79.0,0.6778259873390198,19.051931381225586,0.4860079884529114,1.195099949836731,127.63903045654295,1.0,39.25469970703125,39.25474548339844,1989.27001953125,30.0,B34E0300001,243340.0,463590.0
0.33,-0.04,0.37,79.0,0.5914760231971741,21.172088623046875,0.3892360031604767,1.1504299640655518,25.385040283203125,1.0,15.427200317382812,15.42724323272705,2200.1201171875,30.0,B34E0304001,245400.0,463310.0
-0.1,,,78.0,0.9268720149993896,16.535932540893555,0.6714919805526733,1.6983900070190432,81.61265563964844,20.0,19.1879997253418,19.187990188598636,1767.5,30.0,B34B0460001,239708.0,464381.0
0.15,,,78.0,0.13865399360656738,16.702239990234375,-0.12002400308847427,0.9233670234680176,70.30283355712889,20.0,16.92959976196289,16.92961311340332,1722.97998046875,30.0,B34B0452001,239974.0,464343.0
