date,symbol,value
2000-Mar-25,hombole,5.037314285714285
2000-Mar-25,keleta,1.7606470588235292
2000-Mar-25,metahara,24.408750000000005
2000-Mar-25,nura hera,32.098499999999994
2000-Mar-25,wonji,34.534
2000-Mar-25,mojo,4.6278999999999995
2000-Mar-26,koka,37.159025
2000-Mar-26,awash station,35.688457142857146
2000-Mar-26,hombole,5.163714285714287
2000-Mar-26,keleta,1.8609117647058824
2000-Mar-26,metahara,23.072750000000006
2000-Mar-26,nura hera,31.569000000000006
2000-Mar-26,wonji,33.58415000000001
2000-Mar-26,mojo,4.52215
2000-Mar-27,koka,35.259825
2000-Mar-27,awash station,37.4207142857143
2000-Mar-27,hombole,5.464714285714286
2000-Mar-27,keleta,2.3652352941176478
2000-Mar-27,metahara,23.500642857142854
2000-Mar-27,nura hera,35.203
2000-Mar-27,wonji,34.14412500000002
2000-Mar-27,mojo,7.421825000000001
2000-Mar-28,koka,36.45750000000001
2000-Mar-28,awash station,37.46551428571429
2000-Mar-28,hombole,5.200399999999999
2000-Mar-28,keleta,2.212117647058823
2000-Mar-28,metahara,22.994857142857146
2000-Mar-28,nura hera,33.21050000000001
2000-Mar-28,wonji,34.01565000000001
2000-Mar-28,mojo,7.580600000000001
2000-Mar-29,koka,37.04135897435898
2000-Mar-29,awash station,36.6246
2000-Mar-29,hombole,6.09057142857143
2000-Mar-29,keleta,3.263735294117647
2000-Mar-29,metahara,22.323607142857146
2000-Mar-29,nura hera,33.7825
2000-Mar-29,wonji,35.189299999999996
2000-Mar-29,mojo,8.547050000000002
2000-Mar-30,koka,35.92546153846154
2000-Mar-30,awash station,37.22994285714285
2000-Mar-30,hombole,7.321942857142858
2000-Mar-30,keleta,2.874382352941176
2000-Mar-30,metahara,23.66928571428571
2000-Mar-30,nura hera,36.6285
2000-Mar-30,wonji,33.97945
2000-Mar-30,mojo,7.629824999999999
2000-Mar-31,koka,36.06915384615384
2000-Mar-31,awash station,46.75722857142857
2000-Mar-31,hombole,9.517371428571428
2000-Mar-31,keleta,2.531333333333333
2000-Mar-31,metahara,22.482928571428573
2000-Mar-31,nura hera,34.5185
2000-Mar-31,wonji,35.1832
2000-Mar-31,mojo,7.647425
2000-Apr-1,koka,35.85445
2000-Apr-1,awash station,43.5346
2000-Apr-1,hombole,6.669828571428571
2000-Apr-1,keleta,2.7117352941176476
2000-Apr-1,metahara,25.192785714285716
2000-Apr-1,nura hera,36.961
2000-Apr-1,wonji,36.314829268292684
2000-Apr-1,mojo,1.5738249999999996
2000-Apr-2,koka,35.972425
2000-Apr-2,awash station,43.433028571428586
2000-Apr-2,hombole,18.80394285714285
2000-Apr-2,keleta,3.0035000000000007
2000-Apr-2,metahara,23.951642857142865
2000-Apr-2,nura hera,34.759
2000-Apr-2,wonji,33.75856097560976
2000-Apr-2,mojo,7.3679749999999995
2000-Apr-3,koka,36.6635
2000-Apr-3,awash station,40.783685714285724
2000-Apr-3,hombole,7.448942857142856
2000-Apr-3,keleta,2.6337058823529413
2000-Apr-3,metahara,24.481321428571427
2000-Apr-3,nura hera,33.95100000000001
2000-Apr-3,wonji,33.703780487804885
2000-Apr-3,mojo,4.9015499999999985
2000-Apr-4,koka,36.39922500000001
2000-Apr-4,awash station,42.26462857142857
2000-Apr-4,hombole,6.7026571428571415
2000-Apr-4,keleta,4.386000000000001
2000-Apr-4,metahara,23.056749999999997
2000-Apr-4,nura hera,41.26550000000002
2000-Apr-4,wonji,34.45163414634146
2000-Apr-4,mojo,4.581525000000001
2000-Apr-5,koka,35.157225000000004
2000-Apr-5,awash station,44.87291428571429
2000-Apr-5,hombole,10.103200000000001
2000-Apr-5,keleta,2.8469062499999995
2000-Apr-5,metahara,26.699357142857142
2000-Apr-5,nura hera,35.475
2000-Apr-5,wonji,33.837121951219515
2000-Apr-5,mojo,4.7387749999999995
2000-Apr-6,koka,37.422300000000014
2000-Apr-6,awash station,51.358200000000004
2000-Apr-6,hombole,8.147057142857145
2000-Apr-6,keleta,2.954999999999999
2000-Apr-6,metahara,27.121678571428568
2000-Apr-6,nura hera,36.8925
2000-Apr-6,wonji,34.20348780487804
2000-Apr-6,mojo,4.9758249999999995
2000-Apr-7,koka,36.418850000000006
2000-Apr-7,awash station,52.552342857142854
2000-Apr-7,hombole,10.101457142857145
2000-Apr-7,keleta,3.3247941176470586
2000-Apr-7,metahara,26.39414285714286
2000-Apr-7,nura hera,36.5575
2000-Apr-7,wonji,33.749073170731705
2000-Apr-7,mojo,7.350975000000003
2000-Apr-8,koka,37.33815000000002
2000-Apr-8,awash station,51.982399999999984
2000-Apr-8,hombole,10.066542857142858
2000-Apr-8,keleta,3.4627352941176466
2000-Apr-8,metahara,25.082500000000003
2000-Apr-8,nura hera,40.364
2000-Apr-8,wonji,34.025878048780484
2000-Apr-8,mojo,7.592350000000001
2000-Apr-9,koka,35.91175
2000-Apr-9,awash station,50.415257142857136
2000-Apr-9,hombole,11.65671428571429
2000-Apr-9,keleta,3.574205882352941
2000-Apr-9,metahara,26.030178571428575
2000-Apr-9,nura hera,35.929500000000004
2000-Apr-9,wonji,34.531902439024385
2000-Apr-9,mojo,4.6503250000000005
2000-Apr-10,koka,36.58662500000001
2000-Apr-10,awash station,44.64320000000001
2000-Apr-10,hombole,7.749742857142858
2000-Apr-10,keleta,3.050117647058823
2000-Apr-10,metahara,25.68160714285715
2000-Apr-10,nura hera,34.464
2000-Apr-10,wonji,33.25463414634146
2000-Apr-10,mojo,4.672000000000001
2000-Apr-11,koka,37.156400000000005
2000-Apr-11,awash station,41.010799999999996
2000-Apr-11,hombole,9.1744
2000-Apr-11,keleta,2.495911764705883
2000-Apr-11,metahara,25.767464285714283
2000-Apr-11,nura hera,40.456500000000005
2000-Apr-11,wonji,33.16026829268292
2000-Apr-11,mojo,8.089325
2000-Apr-12,koka,35.10265
2000-Apr-12,awash station,43.50465714285715
2000-Apr-12,hombole,9.497057142857143
2000-Apr-12,keleta,3.309235294117647
2000-Apr-12,metahara,28.73442857142857
2000-Apr-12,nura hera,37.5275
2000-Apr-12,wonji,34.45324390243902
2000-Apr-12,mojo,6.189499999999999
2000-Apr-13,koka,36.995549999999994
2000-Apr-13,awash station,45.14471428571429
2000-Apr-13,hombole,8.977800000000002
2000-Apr-13,keleta,2.1137058823529413
2000-Apr-13,metahara,28.451571428571434
2000-Apr-13,nura hera,34.6175
2000-Apr-13,wonji,35.24173170731707
2000-Apr-13,mojo,4.440975000000001
2000-Apr-14,koka,36.54875
2000-Apr-14,awash station,44.07071428571429
2000-Apr-14,hombole,7.4914000000000005
2000-Apr-14,keleta,2.9881470588235297
2000-Apr-14,metahara,24.52725
2000-Apr-14,nura hera,35.959
2000-Apr-14,wonji,36.286609756097555
2000-Apr-14,mojo,4.572025000000001
2000-Apr-15,koka,37.301125000000006
2000-Apr-15,awash station,47.966885714285716
2000-Apr-15,hombole,9.073200000000002
2000-Apr-15,keleta,2.2104411764705887
2000-Apr-15,metahara,27.151500000000002
2000-Apr-15,nura hera,35.06150000000001
2000-Apr-15,wonji,35.44153658536585
2000-Apr-15,mojo,4.388175
2000-Apr-16,koka,36.475625
2000-Apr-16,awash station,47.31097142857144
2000-Apr-16,hombole,7.620885714285713
2000-Apr-16,keleta,2.0272647058823527
2000-Apr-16,metahara,26.05446428571429
2000-Apr-16,nura hera,32.53950000000001
2000-Apr-16,wonji,35.26782926829268
2000-Apr-16,mojo,4.223275
2000-Apr-17,koka,35.80585000000001
2000-Apr-17,awash station,42.14945714285715
2000-Apr-17,hombole,7.951085714285713
2000-Apr-17,keleta,1.9478529411764707
2000-Apr-17,metahara,24.237571428571425
2000-Apr-17,nura hera,32.836
2000-Apr-17,wonji,34.01412195121951
2000-Apr-17,mojo,4.174799999999999
2000-Apr-18,koka,36.3125
2000-Apr-18,awash station,36.41637142857142
2000-Apr-18,hombole,9.34717142857143
2000-Apr-18,keleta,1.9890588235294118
2000-Apr-18,metahara,23.14875
2000-Apr-18,nura hera,33.50449999999999
2000-Apr-18,wonji,34.47041463414634
2000-Apr-18,mojo,4.572125
2000-Apr-19,koka,36.096075000000006
2000-Apr-19,awash station,34.30014285714285
2000-Apr-19,hombole,7.184828571428571
2000-Apr-19,keleta,1.9179705882352944
2000-Apr-19,metahara,22.00535714285714
2000-Apr-19,nura hera,32.379000000000005
2000-Apr-19,wonji,34.93929268292684
2000-Apr-19,mojo,4.2372250000000005
2000-Apr-20,koka,35.082575000000006
2000-Apr-20,awash station,36.01551428571428
2000-Apr-20,hombole,7.100142857142858
2000-Apr-20,keleta,2.14164705882353
2000-Apr-20,metahara,22.841571428571427
2000-Apr-20,nura hera,35.251999999999995
2000-Apr-20,wonji,33.77034146341464
2000-Apr-20,mojo,4.281225000000002
2000-Apr-21,koka,36.38975
2000-Apr-21,awash station,34.69857142857143
2000-Apr-21,hombole,9.122085714285717
2000-Apr-21,keleta,2.1443939393939395
2000-Apr-21,metahara,20.447642857142856
2000-Apr-21,nura hera,32.051500000000004
2000-Apr-21,wonji,33.97412195121952
2000-Apr-21,mojo,4.264025000000002
2000-Apr-22,koka,37.1089
2000-Apr-22,awash station,36.194828571428566
2000-Apr-22,hombole,8.25762857142857
2000-Apr-22,keleta,2.4033529411764705
2000-Apr-22,metahara,20.19707142857143
2000-Apr-22,nura hera,31.9015
2000-Apr-22,wonji,34.60124390243903
2000-Apr-22,mojo,4.326075000000002
2000-Apr-23,koka,37.07937500000001
2000-Apr-23,awash station,36.20071428571429
2000-Apr-23,hombole,7.105114285714287
2000-Apr-23,keleta,2.3422941176470586
2000-Apr-23,metahara,22.12132142857143
2000-Apr-23,nura hera,34.2
2000-Apr-23,wonji,34.02095121951219
2000-Apr-23,mojo,4.253425000000002
2000-Apr-24,koka,36.65265
2000-Apr-24,awash station,36.26591428571429
2000-Apr-24,hombole,9.06682857142857
2000-Apr-24,keleta,1.943151515151515
2000-Apr-24,metahara,22.097357142857142
2000-Apr-24,nura hera,35.959500000000006
2000-Apr-24,wonji,34.970658536585375
2000-Apr-24,mojo,7.1228000000000025
2000-Apr-25,koka,37.23695
2000-Apr-25,awash station,43.4548
2000-Apr-25,hombole,7.663228571428572
2000-Apr-25,keleta,2.9790909090909095
2000-Apr-25,metahara,24.236249999999995
2000-Apr-25,nura hera,37.4205
2000-Apr-25,wonji,34.07809756097561
2000-Apr-25,mojo,4.348249999999999
2000-Apr-26,koka,36.71861538461538
2000-Apr-26,awash station,39.87737142857143
2000-Apr-26,hombole,7.74054285714286
2000-Apr-26,keleta,3.1952727272727275
2000-Apr-26,metahara,21.344714285714286
2000-Apr-26,nura hera,36.355000000000004
2000-Apr-26,wonji,35.23714634146342
2000-Apr-26,mojo,7.107050000000004
2000-Apr-27,koka,36.000717948717956
2000-Apr-27,awash station,55.94251428571429
2000-Apr-27,hombole,8.60397142857143
2000-Apr-27,keleta,2.874272727272727
2000-Apr-27,metahara,23.274535714285715
2000-Apr-27,nura hera,35.921
2000-Apr-27,wonji,35.422317073170724
2000-Apr-27,mojo,5.105525000000001
2000-Apr-28,koka,36.866
2000-Apr-28,awash station,46.15879999999999
2000-Apr-28,hombole,10.945
2000-Apr-28,keleta,3.842333333333334
2000-Apr-28,metahara,24.38789285714285
2000-Apr-28,nura hera,39.3515
2000-Apr-28,wonji,37.72085365853658
2000-Apr-28,mojo,4.385025
2000-Apr-29,koka,37.838589743589765
2000-Apr-29,awash station,44.97868571428571
2000-Apr-29,hombole,8.421371428571428
2000-Apr-29,keleta,3.2381818181818183
2000-Apr-29,metahara,25.949892857142856
2000-Apr-29,nura hera,42.12100000000001
2000-Apr-29,wonji,36.75463414634145
2000-Apr-29,mojo,9.99495
2000-Apr-30,koka,36.55179487179488
2000-Apr-30,awash station,38.47805714285713
2000-Apr-30,hombole,7.374971428571428
2000-Apr-30,keleta,2.9486250000000003
2000-Apr-30,metahara,21.91457142857143
2000-Apr-30,nura hera,35.00150000000001
2000-Apr-30,wonji,36.2169756097561
2000-Apr-30,mojo,4.5845
2000-May-1,koka,35.23605128205129
2000-May-1,awash station,36.27042857142857
2000-May-1,hombole,6.986342857142854
2000-May-1,keleta,2.1073333333333335
2000-May-1,metahara,20.43678571428572
2000-May-1,nura hera,32.83200000000001
2000-May-1,wonji,35.280097560975605
2000-May-1,mojo,4.482224999999998
2000-May-2,koka,34.84412820512821
2000-May-2,awash station,35.40408571428571
2000-May-2,hombole,6.879228571428571
2000-May-2,keleta,1.938787878787879
2000-May-2,metahara,19.631285714285717
2000-May-2,nura hera,32.1775
2000-May-2,wonji,35.42424390243903
2000-May-2,mojo,4.342199999999999
2000-May-3,koka,34.257666666666665
2000-May-3,awash station,35.51857142857143
2000-May-3,hombole,6.284514285714285
2000-May-3,keleta,1.9132424242424244
2000-May-3,metahara,19.589928571428572
2000-May-3,nura hera,32.11200000000001
2000-May-3,wonji,35.41439024390244
2000-May-3,mojo,4.353075
2000-May-4,koka,34.795794871794875
2000-May-4,awash station,34.82999999999999
2000-May-4,hombole,9.86242857142857
2000-May-4,keleta,2.266272727272728
2000-May-4,metahara,20.73564285714286
2000-May-4,nura hera,32.774000000000015
2000-May-4,wonji,35.00139024390244
2000-May-4,mojo,5.330424999999999
2000-May-5,koka,35.77671794871794
2000-May-5,awash station,38.71594285714285
2000-May-5,hombole,7.6136285714285705
2000-May-5,keleta,2.2528484848484847
2000-May-5,metahara,20.996749999999995
2000-May-5,nura hera,30.218499999999995
2000-May-5,wonji,35.10585365853658
2000-May-5,mojo,4.792499999999999
2000-May-6,koka,37.01751282051282
2000-May-6,awash station,38.06551428571427
2000-May-6,hombole,10.075885714285716
2000-May-6,keleta,2.3414242424242424
2000-May-6,metahara,25.442464285714284
2000-May-6,nura hera,31.548000000000002
2000-May-6,wonji,36.87241463414634
2000-May-6,mojo,8.1835
2000-May-7,koka,37.8465641025641
2000-May-7,awash station,37.41122857142857
2000-May-7,hombole,8.032057142857143
2000-May-7,keleta,2.231
2000-May-7,metahara,25.349249999999994
2000-May-7,nura hera,35.6425
2000-May-7,wonji,35.88241463414633
2000-May-7,mojo,4.550975
2000-May-8,koka,36.660461538461554
2000-May-8,awash station,36.79725714285714
2000-May-8,hombole,7.828228571428575
2000-May-8,keleta,2.506333333333333
2000-May-8,metahara,24.629464285714285
2000-May-8,nura hera,34.95700000000001
2000-May-8,wonji,37.17224390243903
2000-May-8,mojo,7.268375000000001
2000-May-9,koka,37.30705128205128
2000-May-9,awash station,43.451285714285696
2000-May-9,hombole,7.624057142857143
2000-May-9,keleta,2.351848484848485
2000-May-9,metahara,25.98971428571429
2000-May-9,nura hera,36.995999999999995
2000-May-9,wonji,36.19634146341462
2000-May-9,mojo,7.443949999999999
2000-May-10,koka,38.98347368421052
2000-May-10,awash station,41.38088571428571
2000-May-10,hombole,8.014485714285712
2000-May-10,keleta,2.9924848484848487
2000-May-10,metahara,25.96167857142857
2000-May-10,nura hera,33.552499999999995
2000-May-10,wonji,37.10229268292683
2000-May-10,mojo,5.759449999999999
2000-May-11,koka,38.261842105263156
2000-May-11,awash station,39.55262857142857
2000-May-11,hombole,8.005142857142856
2000-May-11,keleta,2.4793333333333334
2000-May-11,metahara,25.279142857142862
2000-May-11,nura hera,35.94950000000001
2000-May-11,wonji,38.356
2000-May-11,mojo,4.652124999999999
2000-May-12,koka,39.94918421052631
2000-May-12,awash station,42.79114285714285
2000-May-12,hombole,8.104714285714286
2000-May-12,keleta,2.5286969696969694
2000-May-12,metahara,25.190428571428573
2000-May-12,nura hera,33.8375
2000-May-12,wonji,38.643829268292684
2000-May-12,mojo,5.582175
2000-May-13,koka,39.875921052631575
2000-May-13,awash station,50.81559999999999
2000-May-13,hombole,8.164257142857146
2000-May-13,keleta,3.3366969696969693
2000-May-13,metahara,25.141714285714283
2000-May-13,nura hera,36.99049999999999
2000-May-13,wonji,37.33180487804878
2000-May-13,mojo,8.593150000000003
2000-May-14,koka,39.03076315789473
2000-May-14,awash station,41.09877142857142
2000-May-14,hombole,8.661428571428571
2000-May-14,keleta,3.255242424242424
2000-May-14,metahara,24.364518518518523
2000-May-14,nura hera,39.36500000000001
2000-May-14,wonji,37.33087804878049
2000-May-14,mojo,4.566299999999999
2000-May-15,koka,38.97052631578947
2000-May-15,awash station,42.61508571428571
2000-May-15,hombole,11.090571428571431
2000-May-15,keleta,2.8171212121212124
2000-May-15,metahara,27.471740740740742
2000-May-15,nura hera,37.705000000000005
2000-May-15,wonji,37.09373170731706
2000-May-15,mojo,7.728550000000004
2000-May-16,koka,39.20260526315789
2000-May-16,awash station,41.563599999999994
2000-May-16,hombole,7.808885714285715
2000-May-16,keleta,3.0509999999999997
2000-May-16,metahara,24.45685185185186
2000-May-16,nura hera,35.691500000000005
2000-May-16,wonji,36.49941463414634
2000-May-16,mojo,4.947349999999998
2000-May-17,koka,37.88728947368421
2000-May-17,awash station,40.74142857142857
2000-May-17,hombole,9.878800000000004
2000-May-17,keleta,2.702515151515151
2000-May-17,metahara,27.48948148148149
2000-May-17,nura hera,34.34
2000-May-17,wonji,35.85063414634145
2000-May-17,mojo,4.882199999999999
2000-May-18,koka,37.77936842105264
2000-May-18,awash station,38.753514285714274
2000-May-18,hombole,8.049057142857144
2000-May-18,keleta,2.928212121212121
2000-May-18,metahara,27.52492592592593
2000-May-18,nura hera,34.700500000000005
2000-May-18,wonji,37.58468292682928
2000-May-18,mojo,4.414024999999999
2000-May-19,koka,37.333552631578954
2000-May-19,awash station,36.70531428571428
2000-May-19,hombole,7.9946571428571405
2000-May-19,keleta,2.8261212121212123
2000-May-19,metahara,27.164481481481488
2000-May-19,nura hera,42.196
2000-May-19,wonji,38.01152499999999
2000-May-19,mojo,4.9232
2000-May-20,koka,38.15547368421055
2000-May-20,awash station,43.23717142857145
2000-May-20,hombole,7.948399999999997
2000-May-20,keleta,3.219363636363635
2000-May-20,metahara,28.230037037037036
2000-May-20,nura hera,35.165499999999994
2000-May-20,wonji,37.50625
2000-May-20,mojo,7.267350000000003
2000-May-21,koka,38.121868421052625
2000-May-21,awash station,42.633028571428575
2000-May-21,hombole,7.170114285714287
2000-May-21,keleta,2.4275757575757573
2000-May-21,metahara,26.05755555555555
2000-May-21,nura hera,43.9435
2000-May-21,wonji,36.568650000000005
2000-May-21,mojo,7.312350000000002
2000-May-22,koka,38.266589743589755
2000-May-22,awash station,38.8856
2000-May-22,hombole,7.806228571428572
2000-May-22,keleta,2.55475
2000-May-22,metahara,28.547
2000-May-22,nura hera,35.538000000000004
2000-May-22,wonji,37.61739999999999
2000-May-22,mojo,7.381775000000002
2000-May-23,koka,38.05397435897436
2000-May-23,awash station,43.13399999999999
2000-May-23,hombole,9.124685714285713
2000-May-23,keleta,6.132939393939394
2000-May-23,metahara,28.819074074074088
2000-May-23,nura hera,52.05055
2000-May-23,wonji,37.28077499999999
2000-May-23,mojo,10.122124999999997
2000-May-24,koka,37.16143589743591
2000-May-24,awash station,41.26657142857143
2000-May-24,hombole,8.003742857142859
2000-May-24,keleta,3.851515151515151
2000-May-24,metahara,28.29807407407408
2000-May-24,nura hera,48.5075
2000-May-24,wonji,36.8174
2000-May-24,mojo,10.39965
2000-May-25,koka,37.90112820512821
2000-May-25,awash station,44.519885714285714
2000-May-25,hombole,11.374857142857145
2000-May-25,keleta,3.650515151515152
2000-May-25,metahara,28.768814814814814
2000-May-25,nura hera,39.146
2000-May-25,wonji,37.61150000000001
2000-May-25,mojo,15.144049999999998
2000-May-26,koka,37.44676923076923
2000-May-26,awash station,40.972714285714275
2000-May-26,hombole,9.776857142857148
2000-May-26,keleta,4.77021212121212
2000-May-26,metahara,26.122925925925923
2000-May-26,nura hera,47.10600000000001
2000-May-26,wonji,37.27774999999999
2000-May-26,mojo,10.514275000000001
2000-May-27,koka,36.88951282051283
2000-May-27,awash station,44.57422857142857
2000-May-27,hombole,8.522514285714285
2000-May-27,keleta,3.1024545454545462
2000-May-27,metahara,27.22107407407407
2000-May-27,nura hera,46.682500000000005
2000-May-27,wonji,36.95727499999999
2000-May-27,mojo,7.546450000000002
2000-May-28,koka,36.160666666666664
2000-May-28,awash station,42.23774285714286
2000-May-28,hombole,8.321571428571426
2000-May-28,keleta,3.3918484848484853
2000-May-28,metahara,25.762037037037036
2000-May-28,nura hera,39.53080952380953
2000-May-28,wonji,36.78554999999999
2000-May-28,mojo,13.884374999999995
2000-May-29,koka,36.56684615384616
2000-May-29,awash station,40.10691428571429
2000-May-29,hombole,8.121057142857145
2000-May-29,keleta,2.5138181818181815
2000-May-29,metahara,26.417481481481477
2000-May-29,nura hera,39.630476190476195
2000-May-29,wonji,35.762275
2000-May-29,mojo,10.859925000000002
2000-May-30,koka,37.105820512820515
2000-May-30,awash station,37.400542857142845
2000-May-30,hombole,7.645799999999999
2000-May-30,keleta,4.251515151515151
2000-May-30,metahara,24.26938461538462
2000-May-30,nura hera,33.75666666666666
2000-May-30,wonji,36.42394999999999
2000-May-30,mojo,10.455300000000003
2000-May-31,koka,37.11320512820513
2000-May-31,awash station,36.25337142857143
2000-May-31,hombole,8.870400000000002
2000-May-31,keleta,5.773343750000001
2000-May-31,metahara,22.750153846153847
2000-May-31,nura hera,33.593333333333334
2000-May-31,wonji,37.3685
2000-May-31,mojo,10.525675000000003
2000-Jun-1,koka,36.12643589743589
2000-Jun-1,awash station,36.21422857142856
2000-Jun-1,hombole,10.477571428571432
2000-Jun-1,keleta,4.64569696969697
2000-Jun-1,metahara,24.618880000000004
2000-Jun-1,nura hera,38.06142857142858
2000-Jun-1,wonji,35.18915384615385
2000-Jun-1,mojo,8.449175
2000-Jun-2,koka,37.97182051282052
2000-Jun-2,awash station,36.87134285714285
2000-Jun-2,hombole,10.312742857142858
2000-Jun-2,keleta,3.2076666666666664
2000-Jun-2,metahara,23.7302
2000-Jun-2,nura hera,37.10000000000001
2000-Jun-2,wonji,36.37494871794872
2000-Jun-2,mojo,7.668950000000001
2000-Jun-3,koka,38.79997435897436
2000-Jun-3,awash station,35.23591428571427
2000-Jun-3,hombole,10.53377142857143
2000-Jun-3,keleta,2.6304545454545454
2000-Jun-3,metahara,23.438360000000003
2000-Jun-3,nura hera,34.919047619047625
2000-Jun-3,wonji,37.64787179487179
2000-Jun-3,mojo,11.3137
2000-Jun-4,koka,36.70215384615384
2000-Jun-4,awash station,34.1738
2000-Jun-4,hombole,10.665999999999999
2000-Jun-4,keleta,2.4253333333333336
2000-Jun-4,metahara,23.71256
2000-Jun-4,nura hera,36.01285714285715
2000-Jun-4,wonji,37.472487179487175
2000-Jun-4,mojo,8.083625000000003
2000-Jun-5,koka,38.01492307692307
2000-Jun-5,awash station,33.45502857142857
2000-Jun-5,hombole,10.054171428571431
2000-Jun-5,keleta,2.505454545454545
2000-Jun-5,metahara,22.797240000000002
2000-Jun-5,nura hera,36.08857142857143
2000-Jun-5,wonji,38.78282051282053
2000-Jun-5,mojo,8.311550000000006
2000-Jun-6,koka,39.185435897435895
2000-Jun-6,awash station,31.25431428571428
2000-Jun-6,hombole,10.700485714285715
2000-Jun-6,keleta,3.283333333333333
2000-Jun-6,metahara,21.870875
2000-Jun-6,nura hera,36.962857142857146
2000-Jun-6,wonji,37.55871794871796
2000-Jun-6,mojo,7.796650000000002
2000-Jun-7,koka,40.8064358974359
2000-Jun-7,awash station,32.9184
2000-Jun-7,hombole,9.958885714285717
2000-Jun-7,keleta,2.837666666666667
2000-Jun-7,metahara,22.067640000000004
2000-Jun-7,nura hera,36.404761904761905
2000-Jun-7,wonji,37.74794871794871
2000-Jun-7,mojo,10.377975000000003
2000-Jun-8,koka,40.64900000000001
2000-Jun-8,awash station,40.71145714285714
2000-Jun-8,hombole,11.186857142857148
2000-Jun-8,keleta,2.2990909090909097
2000-Jun-8,metahara,22.92865384615385
2000-Jun-8,nura hera,36.82571428571429
2000-Jun-8,wonji,39.33507692307693
2000-Jun-8,mojo,8.132875000000002
2000-Jun-9,koka,42.20225641025642
2000-Jun-9,awash station,39.59654285714285
2000-Jun-9,hombole,10.215885714285717
2000-Jun-9,keleta,2.5786969696969697
2000-Jun-9,metahara,22.508115384615387
2000-Jun-9,nura hera,39.28904761904763
2000-Jun-9,wonji,40.288282051282046
2000-Jun-9,mojo,8.398850000000001
2000-Jun-10,koka,40.20325641025641
2000-Jun-10,awash station,38.03888235294117
2000-Jun-10,hombole,10.463228571428573
2000-Jun-10,keleta,2.1509062500000002
2000-Jun-10,metahara,22.81452
2000-Jun-10,nura hera,38.924285714285716
2000-Jun-10,wonji,40.36761538461538
2000-Jun-10,mojo,11.92985
2000-Jun-11,koka,39.712102564102565
2000-Jun-11,awash station,39.073911764705876
2000-Jun-11,hombole,10.817742857142859
2000-Jun-11,keleta,2.1115757575757574
2000-Jun-11,metahara,22.194560000000003
2000-Jun-11,nura hera,37.18952380952381
2000-Jun-11,wonji,39.42117948717949
2000-Jun-11,mojo,11.327300000000001
2000-Jun-12,koka,39.65110256410255
2000-Jun-12,awash station,38.74838235294118
2000-Jun-12,hombole,11.172971428571428
2000-Jun-12,keleta,2.7816363636363635
2000-Jun-12,metahara,22.056240000000003
2000-Jun-12,nura hera,41.77904761904762
2000-Jun-12,wonji,38.07515384615385
2000-Jun-12,mojo,11.210375000000003
2000-Jun-13,koka,40.35215384615385
2000-Jun-13,awash station,38.83220588235294
2000-Jun-13,hombole,11.98408571428571
2000-Jun-13,keleta,2.0893030303030304
2000-Jun-13,metahara,23.165160000000004
2000-Jun-13,nura hera,35.45333333333333
2000-Jun-13,wonji,38.545
2000-Jun-13,mojo,9.359125000000002
2000-Jun-14,koka,38.81817948717949
2000-Jun-14,awash station,36.500882352941176
2000-Jun-14,hombole,13.62905714285714
2000-Jun-14,keleta,2.0599999999999996
2000-Jun-14,metahara,21.89
2000-Jun-14,nura hera,35.84095238095239
2000-Jun-14,wonji,38.32353846153847
2000-Jun-14,mojo,11.723499999999998
2000-Jun-15,koka,37.682538461538456
2000-Jun-15,awash station,39.44164705882353
2000-Jun-15,hombole,17.42845714285714
2000-Jun-15,keleta,1.948969696969697
2000-Jun-15,metahara,22.964239999999997
2000-Jun-15,nura hera,37.157142857142865
2000-Jun-15,wonji,37.16294736842105
2000-Jun-15,mojo,11.744049999999998
2000-Jun-16,koka,38.06674358974359
2000-Jun-16,awash station,42.79588235294117
2000-Jun-16,hombole,18.995628571428572
2000-Jun-16,keleta,2.1654375000000003
2000-Jun-16,metahara,22.04568
2000-Jun-16,nura hera,35.95142857142858
2000-Jun-16,wonji,37.23452631578947
2000-Jun-16,mojo,12.852999999999998
2000-Jun-17,koka,37.283692307692306
2000-Jun-17,awash station,39.63902941176472
2000-Jun-17,hombole,19.377857142857145
2000-Jun-17,keleta,2.2157500000000003
2000-Jun-17,metahara,21.311199999999996
2000-Jun-17,nura hera,33.77571428571429
2000-Jun-17,wonji,37.31218421052631
2000-Jun-17,mojo,12.366325
2000-Jun-18,koka,37.81410256410257
2000-Jun-18,awash station,39.340294117647055
2000-Jun-18,hombole,16.943971428571427
2000-Jun-18,keleta,2.450818181818182
2000-Jun-18,metahara,22.17116
2000-Jun-18,nura hera,35.94619047619047
2000-Jun-18,wonji,37.571842105263165
2000-Jun-18,mojo,15.377625
2000-Jun-19,koka,37.03997435897435
2000-Jun-19,awash station,37.57311764705883
2000-Jun-19,hombole,23.651257142857144
2000-Jun-19,keleta,4.489848484848484
2000-Jun-19,metahara,22.66364
2000-Jun-19,nura hera,36.297142857142866
2000-Jun-19,wonji,37.71636842105264
2000-Jun-19,mojo,12.861575000000002
2000-Jun-20,koka,38.10605128205128
2000-Jun-20,awash station,37.942441176470595
2000-Jun-20,hombole,22.521428571428583
2000-Jun-20,keleta,3.369727272727273
2000-Jun-20,metahara,21.230320000000003
2000-Jun-20,nura hera,37.1252380952381
2000-Jun-20,wonji,36.489763157894735
